402;2345.00;9.50;598.00;big
402;2278.00;9.50;629.00;big
403;2473.00;10.00;330.00;big
403;2549.00;9.50;324.00;big
404;2217.00;9.50;368.00;big
404;2316.00;9.50;435.00;big
405;2342.00;9.50;247.00;big
405;2380.00;9.50;328.00;big
406;2557.00;9.50;126.00;big
406;2426.00;9.50;219.00;big
407;2568.00;9.50;31.00;big
407;2314.00;9.50;99.00;big
408;2177.00;9.50;237.00;big
408;2134.00;9.50;141.00;big
409;2004.00;9.50;34.00;big
409;2147.00;9.50;39.00;big
410;1872.00;9.50;115.00;big
410;1701.00;9.50;51.00;big
411;1629.00;9.50;254.00;big
411;1745.00;9.50;231.00;big
412;1707.00;9.50;438.00;big
412;1718.00;9.50;595.00;big
413;1650.00;9.50;764.00;big
413;1771.00;9.50;729.00;big
414;1238.00;9.50;150.00;big
414;1356.00;9.50;418.00;big
415;597.00;9.50;402.00;big
415;136.00;9.50;787.00;big
416;858.00;9.50;1161.00;big
416;1232.00;9.50;927.00;big
417;1183.00;9.50;1695.00;big
417;668.00;9.50;1943.00;big
418;200.00;9.50;1787.00;big
418;237.00;9.50;1215.00;big
419;3340.00;9.50;1111.00;big
419;3265.00;9.50;1179.00;big
420;3519.00;9.50;1123.00;big
420;3430.00;9.50;1126.00;big
421;3597.00;9.90;1097.00;big
421;3607.00;9.50;1151.00;big
422;3613.00;9.50;1047.00;big
422;3542.00;9.50;1038.00;big
423;3826.00;9.50;1299.00;big
423;3721.00;9.50;1302.00;big
424;3846.00;9.50;1264.00;big
424;3758.00;9.50;1179.00;big
425;3868.00;9.50;1583.00;big
425;3790.00;9.50;1502.00;big
426;3677.00;9.50;1693.00;big
426;3712.00;9.50;1603.00;big
427;3851.00;9.50;1701.00;big
427;3824.00;9.50;1612.00;big
428;3790.00;9.50;1814.00;big
428;3882.00;9.50;1809.00;big
429;3751.00;9.50;1898.00;big
430;3988.00;9.50;1819.00;big
430;4006.00;9.82;1691.00;big
431;4473.00;9.50;1781.00;big
431;4053.00;9.50;1939.00;big
432;4038.00;9.50;1585.00;big
432;4055.00;10.12;1461.00;big
433;3952.00;9.50;1321.00;big
433;4017.00;9.50;1150.00;big
434;3830.00;9.50;1064.00;big
434;3705.00;9.95;1026.00;big
435;3629.00;9.50;979.00;big
435;3595.00;9.50;884.00;big
436;3905.00;9.50;748.00;big
436;3732.00;9.50;717.00;big
437;4050.00;9.50;847.00;big
437;3852.00;9.50;920.00;big
438;3970.00;9.50;170.00;big
438;3806.00;9.50;117.00;big
439;4465.00;9.50;270.00;big
439;4090.00;9.50;277.00;big
440;4045.00;9.50;467.00;big
440;4085.00;9.50;569.00;big
441;4196.00;9.50;906.00;big
441;4077.00;9.50;639.00;big
442;5416.00;9.50;336.00;big
442;4903.00;9.50;149.00;big
443;5286.00;9.50;881.00;big
443;4796.00;9.50;831.00;big
444;4958.00;9.50;1686.00;big
444;4685.00;9.50;1353.00;big
445;5349.00;9.50;1291.00;big
445;5428.00;9.50;1775.00;big
